,date,min,avg,max
2422,1971-09-01,68.0 °F,74.7 °F,86.0 °F
2423,1971-09-02,72.0 °F,80.3 °F,90.0 °F
2424,1971-09-03,73.0 °F,80.0 °F,88.0 °F
2425,1971-09-04,73.9 °F,79.6 °F,89.1 °F
2426,1971-09-05,73.0 °F,79.9 °F,91.0 °F
2427,1971-09-06,66.9 °F,74.0 °F,86.0 °F
2428,1971-09-07,66.9 °F,76.6 °F,90.0 °F
2429,1971-09-08,66.9 °F,81.2 °F,95.0 °F
2430,1971-09-09,70.0 °F,80.0 °F,90.0 °F
2431,1971-09-10,73.9 °F,80.5 °F,89.1 °F
2432,1971-09-11,63.0 °F,71.2 °F,84.9 °F
2433,1971-09-12,64.9 °F,67.7 °F,72.0 °F
2434,1971-09-13,57.9 °F,66.4 °F,78.1 °F
2435,1971-09-14,60.1 °F,72.8 °F,90.0 °F
2436,1971-09-15,61.0 °F,68.5 °F,84.9 °F
2437,1971-09-16,54.0 °F,61.7 °F,72.0 °F
2438,1971-09-17,55.0 °F,64.9 °F,72.0 °F
2439,1971-09-18,62.1 °F,64.3 °F,66.9 °F
2440,1971-09-19,59.0 °F,61.7 °F,64.0 °F
2441,1971-09-20,53.1 °F,57.8 °F,64.0 °F
2442,1971-09-21,46.9 °F,58.1 °F,70.0 °F
2443,1971-09-22,52.0 °F,61.2 °F,72.0 °F
2444,1972-06-21,50.0 °F,57.0 °F,66.9 °F
2445,1972-06-22,54.0 °F,58.6 °F,64.0 °F
2446,1972-06-23,46.0 °F,55.7 °F,66.9 °F
2447,1972-06-24,51.1 °F,55.5 °F,62.1 °F
2448,1972-06-25,51.1 °F,61.6 °F,72.0 °F
2449,1972-06-26,61.0 °F,69.6 °F,78.1 °F
2450,1972-06-27,63.0 °F,73.5 °F,88.0 °F
2451,1972-06-28,68.0 °F,71.7 °F,79.0 °F
2452,1972-06-29,62.1 °F,66.5 °F,73.9 °F
2453,1972-06-30,60.1 °F,71.9 °F,88.0 °F
2454,1972-07-01,64.9 °F,78.9 °F,89.1 °F
2455,1972-07-02,62.1 °F,75.4 °F,88.0 °F
2456,1972-07-03,54.0 °F,64.1 °F,70.0 °F
2457,1972-07-04,51.1 °F,61.4 °F,68.0 °F
2458,1972-07-05,46.0 °F,60.3 °F,72.0 °F
2459,1972-07-06,51.1 °F,65.8 °F,78.1 °F
2460,1972-07-07,62.1 °F,71.2 °F,81.0 °F
2461,1972-07-08,57.9 °F,69.7 °F,79.0 °F
2462,1972-07-09,70.0 °F,73.2 °F,82.0 °F
2463,1972-07-10,68.0 °F,78.2 °F,90.0 °F
2464,1972-07-11,73.9 °F,83.7 °F,93.9 °F
2465,1972-07-12,73.9 °F,83.3 °F,91.9 °F
2466,1972-07-13,71.1 °F,76.7 °F,87.1 °F
2467,1972-07-14,72.0 °F,80.3 °F,90.0 °F
2468,1972-07-15,72.0 °F,78.8 °F,88.0 °F
2469,1972-07-16,68.0 °F,76.6 °F,84.9 °F
2470,1972-07-17,69.1 °F,77.7 °F,88.0 °F
2471,1972-07-18,70.0 °F,74.8 °F,82.9 °F
2472,1972-07-19,73.9 °F,77.9 °F,84.0 °F
2473,1972-07-20,78.1 °F,83.8 °F,91.9 °F
2474,1972-07-21,80.1 °F,87.2 °F,95.0 °F
2475,1972-07-22,80.1 °F,87.5 °F,96.1 °F
2476,1972-07-23,80.1 °F,86.3 °F,93.0 °F
2477,1972-07-24,73.9 °F,79.0 °F,87.1 °F
2478,1972-07-25,68.0 °F,74.3 °F,84.9 °F
2479,1972-07-26,63.0 °F,66.2 °F,72.0 °F
2480,1972-07-27,64.0 °F,66.3 °F,69.1 °F
2481,1972-07-28,55.0 °F,67.4 °F,77.0 °F
2482,1972-07-29,63.0 °F,71.7 °F,79.0 °F
2483,1972-07-30,57.9 °F,71.8 °F,87.1 °F
2484,1972-07-31,62.1 °F,74.1 °F,84.0 °F
2485,1972-08-01,72.0 °F,75.4 °F,80.1 °F
2486,1972-08-02,68.0 °F,73.8 °F,84.0 °F
2487,1972-08-03,62.1 °F,69.9 °F,80.1 °F
2488,1972-08-04,57.0 °F,63.8 °F,71.1 °F
2489,1972-08-05,53.1 °F,65.3 °F,77.0 °F
2490,1972-08-06,64.0 °F,70.0 °F,78.1 °F
2491,1972-08-07,59.0 °F,64.8 °F,75.0 °F
2492,1972-08-08,57.9 °F,61.8 °F,73.0 °F
2493,1972-08-09,51.1 °F,60.1 °F,70.0 °F
2494,1972-08-10,50.0 °F,61.5 °F,73.0 °F
2495,1972-08-11,62.1 °F,66.4 °F,78.1 °F
2496,1972-08-12,64.9 °F,72.3 °F,80.1 °F
2497,1972-08-13,66.0 °F,75.2 °F,88.0 °F
2498,1972-08-14,71.1 °F,81.0 °F,93.0 °F
2499,1972-08-15,64.9 °F,70.7 °F,78.1 °F
2500,1972-08-16,64.9 °F,74.1 °F,86.0 °F
2501,1972-08-17,78.1 °F,84.5 °F,91.9 °F
2502,1972-08-18,79.0 °F,85.7 °F,93.9 °F
2503,1972-08-19,71.1 °F,81.7 °F,91.0 °F
2504,1972-08-20,70.0 °F,77.5 °F,87.1 °F
2505,1972-08-21,75.0 °F,81.6 °F,89.1 °F
2506,1972-08-22,72.0 °F,79.4 °F,88.0 °F
2507,1972-08-23,69.1 °F,73.3 °F,80.1 °F
2508,1972-08-24,64.0 °F,69.7 °F,75.9 °F
2509,1972-08-25,68.0 °F,74.7 °F,84.0 °F
2510,1972-08-26,69.1 °F,72.3 °F,80.1 °F
2511,1972-08-27,66.9 °F,70.5 °F,77.0 °F
2512,1972-08-28,64.9 °F,74.0 °F,84.0 °F
2513,1972-08-29,69.1 °F,78.4 °F,89.1 °F
2514,1972-08-30,70.0 °F,78.8 °F,88.0 °F
2515,1972-08-31,69.1 °F,77.6 °F,86.0 °F
2516,1972-09-01,69.1 °F,73.3 °F,82.0 °F
2517,1972-09-02,61.0 °F,65.7 °F,70.0 °F
2518,1972-09-03,52.0 °F,59.0 °F,64.9 °F
2519,1972-09-04,46.0 °F,57.4 °F,70.0 °F
2520,1972-09-05,54.0 °F,63.3 °F,78.1 °F
2521,1972-09-06,55.9 °F,66.2 °F,75.9 °F
2522,1972-09-07,64.0 °F,68.1 °F,73.0 °F
2523,1972-09-08,64.9 °F,67.9 °F,72.0 °F
2524,1972-09-09,51.1 °F,60.5 °F,66.0 °F
2525,1972-09-10,51.1 °F,60.3 °F,66.9 °F
2526,1972-09-11,63.0 °F,68.3 °F,75.0 °F
2527,1972-09-12,66.9 °F,69.8 °F,75.0 °F
2528,1972-09-13,69.1 °F,73.8 °F,84.0 °F
2529,1972-09-14,62.1 °F,68.8 °F,81.0 °F
2530,1972-09-15,52.0 °F,61.3 °F,73.9 °F
2531,1972-09-16,59.0 °F,69.3 °F,81.0 °F
2532,1972-09-17,70.0 °F,78.4 °F,87.1 °F
2533,1972-09-18,66.0 °F,71.5 °F,84.0 °F
2534,1972-09-19,66.0 °F,69.9 °F,77.0 °F
2535,1972-09-20,62.1 °F,70.5 °F,82.9 °F
2536,1972-09-21,57.9 °F,67.6 °F,80.1 °F
2537,1972-09-22,45.0 °F,54.5 °F,64.9 °F
2538,1973-06-21,68.9 °F,76.7 °F,79.9 °F
2539,1973-06-22,68.0 °F,71.3 °F,77.9 °F
2540,1973-06-23,65.8 °F,70.6 °F,73.9 °F
2541,1973-06-24,63.0 °F,65.5 °F,73.9 °F
2542,1973-06-25,63.0 °F,70.6 °F,77.9 °F
2543,1973-06-26,77.0 °F,79.9 °F,81.9 °F
2544,1973-06-27,66.9 °F,74.6 °F,79.9 °F
2545,1973-06-28,66.9 °F,69.5 °F,77.0 °F
2546,1973-06-29,63.9 °F,68.3 °F,72.9 °F
2547,1973-06-30,64.9 °F,69.8 °F,73.9 °F
2548,1973-07-01,70.0 °F,75.1 °F,77.9 °F
2549,1973-07-02,74.8 °F,82.8 °F,90.9 °F
2550,1973-07-03,66.9 °F,76.9 °F,90.0 °F
2551,1973-07-04,70.0 °F,73.5 °F,77.9 °F
2552,1973-07-05,70.9 °F,76.2 °F,81.0 °F
2553,1973-07-06,70.9 °F,78.8 °F,86.9 °F
2554,1973-07-07,74.8 °F,83.6 °F,90.0 °F
2555,1973-07-08,77.0 °F,86.0 °F,91.9 °F
2556,1973-07-09,73.9 °F,87.2 °F,92.8 °F
2557,1973-07-10,73.9 °F,76.9 °F,79.9 °F
2558,1973-07-11,70.0 °F,72.1 °F,77.9 °F
2559,1973-07-12,65.8 °F,76.3 °F,90.0 °F
2560,1973-07-13,77.9 °F,88.0 °F,93.9 °F
2561,1973-07-14,72.0 °F,78.3 °F,91.9 °F
2562,1973-07-15,70.0 °F,72.2 °F,77.0 °F
2563,1973-07-16,70.0 °F,72.8 °F,77.0 °F
2564,1973-07-17,72.0 °F,76.0 °F,79.9 °F
2565,1973-07-18,74.8 °F,80.1 °F,88.0 °F
2566,1973-07-19,77.9 °F,83.9 °F,88.0 °F
2567,1973-07-20,72.9 °F,78.7 °F,88.0 °F
2568,1973-07-21,70.0 °F,72.9 °F,77.0 °F
2569,1973-07-22,72.9 °F,74.6 °F,75.9 °F
2570,1973-07-23,72.9 °F,76.7 °F,86.9 °F
2571,1973-07-24,72.0 °F,77.2 °F,81.0 °F
2572,1973-07-25,77.0 °F,83.3 °F,90.0 °F
2573,1973-07-26,74.8 °F,80.6 °F,88.0 °F
2574,1973-07-27,72.0 °F,80.0 °F,86.9 °F
2575,1973-07-28,68.0 °F,73.3 °F,86.0 °F
2576,1973-07-29,68.0 °F,74.6 °F,79.9 °F
2577,1973-07-30,72.0 °F,76.7 °F,86.9 °F
2578,1973-07-31,70.9 °F,74.0 °F,79.9 °F
2579,1973-08-01,65.8 °F,69.7 °F,72.0 °F
2580,1973-08-02,66.9 °F,70.8 °F,74.8 °F
2581,1973-08-03,68.0 °F,73.9 °F,79.0 °F
2582,1973-08-04,70.0 °F,76.7 °F,81.9 °F
2583,1973-08-05,74.8 °F,82.3 °F,90.0 °F
2584,1973-08-06,75.9 °F,82.8 °F,88.0 °F
2585,1973-08-07,74.8 °F,82.9 °F,88.9 °F
2586,1973-08-08,79.9 °F,86.0 °F,90.0 °F
2587,1973-08-09,77.0 °F,83.5 °F,90.0 °F
2588,1973-08-10,73.9 °F,80.9 °F,86.0 °F
2589,1973-08-11,74.8 °F,79.2 °F,84.9 °F
2590,1973-08-12,73.9 °F,76.9 °F,79.9 °F
2591,1973-08-13,72.0 °F,77.7 °F,81.0 °F
2592,1973-08-14,74.8 °F,76.9 °F,81.0 °F
2593,1973-08-15,70.9 °F,76.0 °F,81.9 °F
2594,1973-08-16,73.9 °F,78.4 °F,81.9 °F
2595,1973-08-17,74.8 °F,79.3 °F,83.8 °F
2596,1973-08-18,75.9 °F,80.6 °F,83.8 °F
2597,1973-08-19,77.0 °F,79.3 °F,81.9 °F
2598,1973-08-20,75.9 °F,78.4 °F,81.9 °F
2599,1973-08-21,70.0 °F,72.5 °F,75.9 °F
2600,1973-08-22,68.0 °F,71.0 °F,75.9 °F
2601,1973-08-23,66.9 °F,69.2 °F,73.9 °F
2602,1973-08-24,64.9 °F,67.9 °F,72.9 °F
2603,1973-08-25,72.0 °F,75.6 °F,81.0 °F
2604,1973-08-26,79.9 °F,86.1 °F,95.0 °F
2605,1973-08-27,81.9 °F,89.6 °F,95.9 °F
2606,1973-08-28,79.9 °F,88.5 °F,93.9 °F
2607,1973-08-29,81.0 °F,87.0 °F,91.9 °F
2608,1973-08-30,73.9 °F,81.3 °F,90.0 °F
2609,1973-08-31,77.0 °F,82.8 °F,88.0 °F
2610,1973-09-01,79.0 °F,84.6 °F,90.0 °F
2611,1973-09-02,77.0 °F,84.1 °F,90.0 °F
2612,1973-09-03,72.0 °F,81.9 °F,88.0 °F
2613,1973-09-04,70.0 °F,77.9 °F,83.8 °F
2614,1973-09-05,73.9 °F,76.4 °F,81.0 °F
2615,1973-09-06,65.8 °F,72.9 °F,79.9 °F
2616,1973-09-07,64.9 °F,71.0 °F,74.8 °F
2617,1973-09-08,56.8 °F,69.3 °F,72.0 °F
2618,1973-09-09,65.8 °F,69.0 °F,70.9 °F
2619,1973-09-10,63.9 °F,71.3 °F,77.9 °F
2620,1973-09-11,66.9 °F,70.4 °F,74.8 °F
2621,1973-09-12,63.0 °F,69.4 °F,73.9 °F
2622,1973-09-13,68.0 °F,70.7 °F,74.8 °F
2623,1973-09-14,70.0 °F,72.4 °F,75.9 °F
2624,1973-09-15,63.0 °F,68.2 °F,72.0 °F
2625,1973-09-16,59.0 °F,60.5 °F,63.9 °F
2626,1973-09-17,56.8 °F,59.3 °F,61.9 °F
2627,1973-09-18,52.0 °F,59.7 °F,68.0 °F
2628,1973-09-19,54.9 °F,63.2 °F,68.0 °F
2629,1973-09-20,57.9 °F,62.0 °F,68.0 °F
2630,1973-09-21,57.9 °F,62.1 °F,68.9 °F
2631,1973-09-22,64.9 °F,71.9 °F,77.0 °F
2632,1974-06-21,68.0 °F,73.2 °F,84.9 °F
2633,1974-06-22,55.9 °F,60.0 °F,66.9 °F
2634,1974-06-23,53.1 °F,55.3 °F,57.9 °F
2635,1974-06-24,54.0 °F,55.1 °F,57.9 °F
2636,1974-06-25,55.0 °F,58.2 °F,63.0 °F
2637,1974-06-26,57.9 °F,62.7 °F,68.0 °F
2638,1974-06-27,60.1 °F,66.3 °F,71.1 °F
2639,1974-06-28,62.1 °F,67.6 °F,72.0 °F
2640,1974-06-29,64.9 °F,74.8 °F,84.0 °F
2641,1974-06-30,70.0 °F,75.3 °F,82.9 °F
2642,1974-07-01,68.0 °F,80.9 °F,89.1 °F
2643,1974-07-02,71.1 °F,84.0 °F,91.9 °F
2644,1974-07-03,80.1 °F,87.0 °F,93.0 °F
2645,1974-07-04,70.0 °F,79.1 °F,91.9 °F
2646,1974-07-05,60.1 °F,68.3 °F,80.1 °F
2647,1974-07-06,63.0 °F,69.9 °F,75.0 °F
2648,1974-07-07,70.0 °F,75.7 °F,81.0 °F
2649,1974-07-08,73.9 °F,82.7 °F,93.0 °F
2650,1974-07-09,78.1 °F,84.7 °F,93.9 °F
2651,1974-07-10,70.0 °F,74.3 °F,82.0 °F
2652,1974-07-11,68.0 °F,71.0 °F,73.9 °F
2653,1974-07-12,66.9 °F,73.2 °F,78.1 °F
2654,1974-07-13,73.9 °F,84.0 °F,96.1 °F
2655,1974-07-14,80.1 °F,88.3 °F,95.0 °F
2656,1974-07-15,73.0 °F,77.1 °F,88.0 °F
2657,1974-07-16,70.0 °F,73.7 °F,78.1 °F
2658,1974-07-17,72.0 °F,78.9 °F,89.1 °F
2659,1974-07-18,77.0 °F,81.7 °F,87.1 °F
2660,1974-07-19,80.1 °F,82.2 °F,84.9 °F
2661,1974-07-20,72.0 °F,75.0 °F,81.0 °F
2662,1974-07-21,68.0 °F,72.0 °F,77.0 °F
2663,1974-07-22,64.0 °F,68.3 °F,73.9 °F
2664,1974-07-23,64.9 °F,66.3 °F,68.0 °F
2665,1974-07-24,62.1 °F,69.3 °F,78.1 °F
2666,1974-07-25,70.0 °F,73.1 °F,78.1 °F
2667,1974-07-26,68.0 °F,74.4 °F,80.1 °F
2668,1974-07-27,73.9 °F,76.8 °F,82.9 °F
2669,1974-07-28,72.0 °F,78.9 °F,88.0 °F
2670,1974-07-29,71.1 °F,77.8 °F,88.0 °F
2671,1974-07-30,64.0 °F,72.2 °F,77.0 °F
2672,1974-07-31,69.1 °F,73.9 °F,78.1 °F
2673,1974-08-01,68.0 °F,70.1 °F,73.0 °F
2674,1974-08-02,66.0 °F,69.0 °F,73.0 °F
2675,1974-08-03,64.0 °F,68.9 °F,73.9 °F
2676,1974-08-04,61.0 °F,64.9 °F,69.1 °F
2677,1974-08-05,63.0 °F,70.3 °F,73.9 °F
2678,1974-08-06,69.1 °F,73.3 °F,80.1 °F
2679,1974-08-07,70.0 °F,73.3 °F,75.9 °F
2680,1974-08-08,70.0 °F,73.2 °F,75.0 °F
2681,1974-08-09,71.1 °F,73.5 °F,75.9 °F
2682,1974-08-10,71.1 °F,72.5 °F,75.0 °F
2683,1974-08-11,70.0 °F,76.0 °F,84.0 °F
2684,1974-08-12,66.9 °F,76.8 °F,82.9 °F
2685,1974-08-13,72.0 °F,76.3 °F,82.9 °F
2686,1974-08-14,69.1 °F,71.4 °F,73.9 °F
2687,1974-08-15,70.0 °F,74.1 °F,81.0 °F
2688,1974-08-16,71.1 °F,77.1 °F,84.0 °F
2689,1974-08-17,68.0 °F,72.0 °F,77.0 °F
2690,1974-08-18,70.0 °F,74.9 °F,80.1 °F
2691,1974-08-19,73.0 °F,79.4 °F,89.1 °F
2692,1974-08-20,73.9 °F,82.0 °F,86.0 °F
2693,1974-08-21,75.0 °F,80.5 °F,86.0 °F
2694,1974-08-22,73.9 °F,79.0 °F,82.0 °F
2695,1974-08-23,68.0 °F,71.5 °F,75.9 °F
2696,1974-08-24,66.0 °F,71.1 °F,75.0 °F
2697,1974-08-25,68.0 °F,73.2 °F,79.0 °F
2698,1974-08-26,72.0 °F,80.6 °F,90.0 °F
2699,1974-08-27,66.9 °F,74.8 °F,88.0 °F
2700,1974-08-28,68.0 °F,70.3 °F,73.0 °F
2701,1974-08-29,66.9 °F,71.4 °F,75.9 °F
2702,1974-08-30,66.0 °F,73.4 °F,81.0 °F
2703,1974-08-31,66.0 °F,71.7 °F,79.0 °F
2704,1974-09-01,63.0 °F,66.4 °F,71.1 °F
2705,1974-09-02,55.9 °F,60.1 °F,64.0 °F
2706,1974-09-03,55.0 °F,58.2 °F,61.0 °F
2707,1974-09-04,57.0 °F,61.0 °F,66.0 °F
2708,1974-09-05,57.9 °F,64.4 °F,70.0 °F
2709,1974-09-06,60.1 °F,66.7 °F,71.1 °F
2710,1974-09-07,57.9 °F,66.9 °F,71.1 °F
2711,1974-09-08,64.0 °F,73.0 °F,82.0 °F
2712,1974-09-09,68.0 °F,74.5 °F,81.0 °F
2713,1974-09-10,70.0 °F,76.7 °F,81.0 °F
2714,1974-09-11,72.0 °F,78.3 °F,82.9 °F
2715,1974-09-12,70.0 °F,72.1 °F,75.0 °F
2716,1974-09-13,55.9 °F,60.9 °F,70.0 °F
2717,1974-09-14,50.0 °F,57.9 °F,66.0 °F
2718,1974-09-15,57.9 °F,65.3 °F,75.9 °F
2719,1974-09-16,62.1 °F,66.3 °F,69.1 °F
2720,1974-09-17,62.1 °F,69.9 °F,82.0 °F
2721,1974-09-18,60.1 °F,63.1 °F,64.9 °F
2722,1974-09-19,55.9 °F,71.9 °F,84.9 °F
2723,1974-09-20,52.0 °F,62.0 °F,64.0 °F
2724,1974-09-21,55.0 °F,59.8 °F,64.0 °F
2725,1974-09-22,42.1 °F,48.0 °F,54.0 °F
2726,1975-06-21,69.1 °F,75.9 °F,87.1 °F
2727,1975-06-22,77.0 °F,83.7 °F,88.0 °F
2728,1975-06-23,73.0 °F,78.7 °F,88.0 °F
2729,1975-06-24,70.0 °F,73.8 °F,77.0 °F
2730,1975-06-25,66.0 °F,70.6 °F,75.0 °F
2731,1975-06-26,70.0 °F,72.8 °F,75.9 °F
2732,1975-06-27,73.0 °F,76.1 °F,80.1 °F
2733,1975-06-28,73.0 °F,76.0 °F,79.0 °F
2734,1975-06-29,72.0 °F,77.0 °F,80.1 °F
2735,1975-06-30,75.0 °F,78.0 °F,80.1 °F
2736,1975-07-01,73.9 °F,79.8 °F,84.0 °F
2737,1975-07-02,66.9 °F,81.4 °F,86.0 °F
2738,1975-07-03,79.0 °F,83.4 °F,88.0 °F
2739,1975-07-04,75.0 °F,77.7 °F,84.0 °F
2740,1975-07-05,73.9 °F,77.3 °F,82.0 °F
2741,1975-07-06,71.1 °F,76.3 °F,80.1 °F
2742,1975-07-07,73.9 °F,75.6 °F,77.0 °F
2743,1975-07-08,73.0 °F,77.0 °F,82.9 °F
2744,1975-07-09,72.0 °F,74.2 °F,77.0 °F
2745,1975-07-10,64.9 °F,70.5 °F,80.1 °F
2746,1975-07-11,63.0 °F,67.9 °F,73.9 °F
2747,1975-07-12,63.0 °F,65.3 °F,68.0 °F
2748,1975-07-13,57.0 °F,64.3 °F,71.1 °F
2749,1975-07-14,61.0 °F,68.4 °F,75.0 °F
2750,1975-07-15,68.0 °F,74.8 °F,81.0 °F
2751,1975-07-16,73.9 °F,81.3 °F,86.0 °F
2752,1975-07-17,75.0 °F,82.1 °F,87.1 °F
2753,1975-07-18,70.0 °F,76.5 °F,84.9 °F
2754,1975-07-19,73.0 °F,79.4 °F,84.0 °F
2755,1975-07-20,72.0 °F,77.1 °F,82.0 °F
2756,1975-07-21,70.0 °F,74.9 °F,82.0 °F
2757,1975-07-22,71.1 °F,77.0 °F,82.9 °F
2758,1975-07-23,73.9 °F,77.6 °F,80.1 °F
2759,1975-07-24,73.0 °F,77.1 °F,81.0 °F
2760,1975-07-25,69.1 °F,74.7 °F,80.1 °F
2761,1975-07-26,69.1 °F,74.5 °F,80.1 °F
2762,1975-07-27,73.0 °F,78.3 °F,81.0 °F
2763,1975-07-28,73.0 °F,77.5 °F,82.0 °F
2764,1975-07-29,71.1 °F,78.3 °F,82.9 °F
2765,1975-07-30,75.0 °F,80.4 °F,88.0 °F
2766,1975-07-31,75.9 °F,80.8 °F,84.0 °F
2767,1975-08-01,80.1 °F,82.6 °F,87.1 °F
2768,1975-08-02,69.1 °F,73.3 °F,75.9 °F
2769,1975-08-03,72.0 °F,74.9 °F,80.1 °F
2770,1975-08-04,72.0 °F,79.3 °F,84.9 °F
2771,1975-08-05,71.1 °F,75.4 °F,82.0 °F
2772,1975-08-06,66.0 °F,70.1 °F,73.0 °F
2773,1975-08-07,66.0 °F,70.3 °F,73.9 °F
2774,1975-08-08,66.0 °F,73.6 °F,81.0 °F
2775,1975-08-09,66.9 °F,79.0 °F,87.1 °F
2776,1975-08-10,75.0 °F,81.5 °F,87.1 °F
2777,1975-08-11,69.1 °F,75.6 °F,81.0 °F
2778,1975-08-12,71.1 °F,76.1 °F,87.1 °F
2779,1975-08-13,77.0 °F,81.3 °F,86.0 °F
2780,1975-08-14,71.1 °F,75.2 °F,80.1 °F
2781,1975-08-15,69.1 °F,72.2 °F,75.0 °F
2782,1975-08-16,68.0 °F,73.2 °F,78.1 °F
2783,1975-08-17,70.0 °F,74.5 °F,78.1 °F
2784,1975-08-18,72.0 °F,73.4 °F,75.0 °F
2785,1975-08-19,70.0 °F,71.8 °F,73.0 °F
2786,1975-08-20,70.0 °F,70.9 °F,73.0 °F
2787,1975-08-21,71.1 °F,80.6 °F,91.0 °F
2788,1975-08-22,72.0 °F,76.7 °F,90.0 °F
2789,1975-08-23,73.0 °F,80.5 °F,90.0 °F
2790,1975-08-24,79.0 °F,85.4 °F,88.0 °F
2791,1975-08-25,72.0 °F,79.9 °F,87.1 °F
2792,1975-08-26,71.1 °F,75.8 °F,82.9 °F
2793,1975-08-27,69.1 °F,73.8 °F,79.0 °F
2794,1975-08-28,72.0 °F,76.7 °F,82.9 °F
2795,1975-08-29,71.1 °F,76.0 °F,81.0 °F
2796,1975-08-30,69.1 °F,69.9 °F,73.9 °F
2797,1975-08-31,66.0 °F,67.8 °F,69.1 °F
2798,1975-09-01,66.9 °F,69.8 °F,75.9 °F
2799,1975-09-02,69.1 °F,70.8 °F,72.0 °F
2800,1975-09-03,68.0 °F,75.8 °F,86.0 °F
2801,1975-09-04,60.1 °F,71.6 °F,82.9 °F
2802,1975-09-05,60.1 °F,64.6 °F,69.1 °F
2803,1975-09-06,57.9 °F,64.0 °F,70.0 °F
2804,1975-09-07,60.1 °F,68.8 °F,79.0 °F
2805,1975-09-08,60.1 °F,65.7 °F,79.0 °F
2806,1975-09-09,59.0 °F,62.1 °F,66.0 °F
2807,1975-09-10,63.0 °F,71.5 °F,81.0 °F
2808,1975-09-11,62.1 °F,73.3 °F,81.0 °F
2809,1975-09-12,52.0 °F,57.3 °F,62.1 °F
2810,1975-09-13,50.0 °F,56.5 °F,62.1 °F
2811,1975-09-14,51.1 °F,60.4 °F,68.0 °F
2812,1975-09-15,57.9 °F,62.3 °F,66.0 °F
2813,1975-09-16,61.0 °F,65.2 °F,70.0 °F
2814,1975-09-17,64.0 °F,66.3 °F,69.1 °F
2815,1975-09-18,63.0 °F,68.1 °F,75.0 °F
2816,1975-09-19,62.1 °F,65.5 °F,69.1 °F
2817,1975-09-20,54.0 °F,57.1 °F,62.1 °F
2818,1975-09-21,53.1 °F,55.2 °F,57.9 °F
2819,1975-09-22,52.0 °F,55.7 °F,64.0 °F
2820,1976-06-21,63.0 °F,66.7 °F,72.0 °F
2821,1976-06-22,64.9 °F,67.9 °F,71.1 °F
2822,1976-06-23,63.0 °F,65.9 °F,71.1 °F
2823,1976-06-24,63.0 °F,65.3 °F,70.0 °F
2824,1976-06-25,64.0 °F,72.5 °F,80.1 °F
2825,1976-06-26,68.0 °F,79.1 °F,86.0 °F
2826,1976-06-27,72.0 °F,81.5 °F,89.1 °F
2827,1976-06-28,66.0 °F,75.3 °F,87.1 °F
2828,1976-06-29,64.0 °F,70.8 °F,80.1 °F
2829,1976-06-30,60.1 °F,64.0 °F,70.0 °F
2830,1976-07-01,61.0 °F,66.8 °F,71.1 °F
2831,1976-07-02,63.0 °F,69.3 °F,75.0 °F
2832,1976-07-03,64.9 °F,69.1 °F,73.0 °F
2833,1976-07-04,66.0 °F,68.7 °F,73.0 °F
2834,1976-07-05,66.9 °F,71.0 °F,75.0 °F
2835,1976-07-06,70.0 °F,73.8 °F,78.1 °F
2836,1976-07-07,72.0 °F,75.5 °F,82.0 °F
2837,1976-07-08,66.9 °F,71.8 °F,75.0 °F
2838,1976-07-09,70.0 °F,78.4 °F,87.1 °F
2839,1976-07-10,79.0 °F,87.2 °F,96.1 °F
2840,1976-07-11,80.1 °F,87.0 °F,96.1 °F
2841,1976-07-12,60.1 °F,67.8 °F,82.0 °F
2842,1976-07-13,64.9 °F,69.3 °F,75.0 °F
2843,1976-07-14,71.1 °F,84.2 °F,97.0 °F
2844,1976-07-15,77.0 °F,82.9 °F,93.9 °F
2845,1976-07-16,66.9 °F,72.9 °F,84.0 °F
2846,1976-07-17,63.0 °F,70.4 °F,75.9 °F
2847,1976-07-18,69.1 °F,76.2 °F,82.0 °F
2848,1976-07-19,70.0 °F,77.5 °F,82.0 °F
2849,1976-07-20,73.9 °F,80.0 °F,89.1 °F
2850,1976-07-21,70.0 °F,72.4 °F,77.0 °F
2851,1976-07-22,69.1 °F,72.5 °F,78.1 °F
2852,1976-07-23,75.0 °F,79.5 °F,82.9 °F
2853,1976-07-24,71.1 °F,77.0 °F,89.1 °F
2854,1976-07-25,72.0 °F,77.6 °F,82.0 °F
2855,1976-07-26,73.9 °F,80.1 °F,86.0 °F
2856,1976-07-27,73.0 °F,79.4 °F,84.9 °F
2857,1976-07-28,73.9 °F,77.6 °F,82.0 °F
2858,1976-07-29,69.1 °F,72.6 °F,80.1 °F
2859,1976-07-30,70.0 °F,74.5 °F,82.0 °F
2860,1976-07-31,68.0 °F,72.7 °F,82.0 °F
2861,1976-08-01,64.9 °F,68.6 °F,71.1 °F
2862,1976-08-02,64.9 °F,68.2 °F,71.1 °F
2863,1976-08-03,64.9 °F,70.5 °F,75.9 °F
2864,1976-08-04,66.0 °F,73.5 °F,79.0 °F
2865,1976-08-05,69.1 °F,74.5 °F,81.0 °F
2866,1976-08-06,66.0 °F,68.0 °F,75.9 °F
2867,1976-08-07,64.0 °F,66.7 °F,70.0 °F
2868,1976-08-08,62.1 °F,69.0 °F,75.0 °F
2869,1976-08-09,64.0 °F,73.0 °F,80.1 °F
2870,1976-08-10,70.0 °F,75.8 °F,84.0 °F
2871,1976-08-11,73.9 °F,80.2 °F,84.9 °F
2872,1976-08-12,72.0 °F,78.4 °F,82.0 °F
