,date,min,avg,max
3914,1/23/89,37.0 °F,42.8 °F,48.9 °F
3915,1/24/89,37.0 °F,40.6 °F,44.1 °F
3916,1/25/89,37.0 °F,37.4 °F,39.0 °F
3917,1/26/89,37.0 °F,39.7 °F,46.0 °F
3918,1/27/89,30.2 °F,38.2 °F,46.9 °F
3919,1/28/89,34.0 °F,43.2 °F,48.0 °F
3920,1/29/89,39.0 °F,42.2 °F,44.1 °F
3921,1/30/89,37.9 °F,41.5 °F,46.0 °F
3922,1/31/89,43.0 °F,52.0 °F,64.9 °F
3923,2/1/89,32.0 °F,41.7 °F,62.1 °F
3924,2/2/89,28.2 °F,29.7 °F,32.0 °F
3925,2/3/89,20.1 °F,24.0 °F,30.2 °F
3926,2/4/89,9.1 °F,14.1 °F,18.1 °F
3927,2/5/89,14.2 °F,19.5 °F,26.2 °F
3928,2/6/89,2.1 °F,7.0 °F,13.1 °F
3929,2/7/89,8.2 °F,14.1 °F,22.1 °F
3930,2/8/89,13.1 °F,15.6 °F,19.2 °F
3931,2/9/89,3.2 °F,8.8 °F,13.1 °F
3932,2/10/89,12.2 °F,18.7 °F,25.2 °F
3933,2/11/89,22.1 °F,28.4 °F,34.0 °F
3934,2/12/89,25.2 °F,30.5 °F,35.1 °F
3935,2/13/89,31.1 °F,34.8 °F,37.9 °F
3936,2/14/89,26.2 °F,32.0 °F,37.0 °F
3937,2/15/89,31.1 °F,32.1 °F,33.1 °F
3938,2/16/89,19.2 °F,26.5 °F,31.1 °F
3939,2/17/89,24.3 °F,25.5 °F,27.1 °F
3940,2/18/89,24.3 °F,25.4 °F,26.2 °F
3941,2/19/89,26.2 °F,29.2 °F,33.1 °F
3942,2/20/89,28.2 °F,30.4 °F,32.0 °F
3943,2/21/89,27.1 °F,30.2 °F,34.0 °F
3944,2/22/89,20.1 °F,25.0 °F,31.1 °F
3945,2/23/89,15.3 °F,18.7 °F,22.1 °F
3946,2/24/89,14.2 °F,19.8 °F,23.2 °F
3947,2/25/89,22.1 °F,28.9 °F,39.9 °F
3948,2/26/89,29.1 °F,33.0 °F,37.0 °F
3949,2/27/89,18.1 °F,24.1 °F,28.2 °F
3950,2/28/89,23.2 °F,27.4 °F,32.0 °F
3951,3/1/89,18.1 °F,21.6 °F,25.2 °F
3952,3/2/89,21.2 °F,22.4 °F,24.3 °F
3953,3/3/89,26.2 °F,31.4 °F,35.1 °F
3954,3/4/89,35.1 °F,41.3 °F,48.9 °F
3955,3/5/89,24.3 °F,27.5 °F,35.1 °F
3956,3/6/89,26.2 °F,28.5 °F,30.2 °F
3957,3/7/89,20.1 °F,25.7 °F,29.1 °F
3958,3/8/89,16.2 °F,25.3 °F,33.1 °F
3959,3/9/89,24.3 °F,33.0 °F,44.1 °F
3960,3/10/89,30.2 °F,38.5 °F,46.9 °F
3961,3/11/89,36.0 °F,42.9 °F,54.0 °F
3962,3/12/89,33.1 °F,35.4 °F,39.0 °F
3963,3/13/89,32.0 °F,36.4 °F,44.1 °F
3964,3/14/89,33.1 °F,41.7 °F,57.9 °F
3965,3/15/89,31.1 °F,37.7 °F,59.0 °F
3966,3/16/89,30.2 °F,39.9 °F,50.0 °F
3967,3/17/89,32.0 °F,34.3 °F,39.9 °F
3968,3/18/89,23.2 °F,27.2 °F,33.1 °F
3969,3/19/89,24.3 °F,29.7 °F,37.0 °F
3970,3/20/89,33.1 °F,35.1 °F,36.0 °F
3971,12/21/89,-13.9 °F,-9.8 °F,3.2 °F
3972,12/22/89,-12.8 °F,-6.9 °F,2.1 °F
3973,12/23/89,-4.9 °F,0.7 °F,6.3 °F
3974,12/24/89,-3.8 °F,3.9 °F,9.1 °F
3975,12/25/89,9.1 °F,17.9 °F,30.2 °F
3976,12/26/89,7.2 °F,16.2 °F,32.0 °F
3977,12/27/89,11.1 °F,18.7 °F,26.2 °F
3978,12/28/89,23.2 °F,28.1 °F,34.0 °F
3979,12/29/89,32.0 °F,32.8 °F,35.1 °F
3980,12/30/89,30.2 °F,30.7 °F,31.1 °F
3981,12/31/89,27.1 °F,29.2 °F,31.1 °F
3982,1/1/90,27.1 °F,28.1 °F,28.2 °F
3983,1/2/90,25.2 °F,30.1 °F,37.0 °F
3984,1/3/90,34.0 °F,36.3 °F,41.0 °F
3985,1/4/90,33.1 °F,37.9 °F,43.0 °F
3986,1/5/90,25.2 °F,29.7 °F,33.1 °F
3987,1/6/90,26.2 °F,29.3 °F,31.1 °F
3988,1/7/90,30.2 °F,34.8 °F,41.0 °F
3989,1/8/90,32.0 °F,37.8 °F,44.1 °F
3990,1/9/90,24.3 °F,37.7 °F,42.1 °F
3991,1/10/90,29.1 °F,31.4 °F,37.0 °F
3992,1/11/90,30.2 °F,34.8 °F,39.9 °F
3993,1/12/90,21.2 °F,27.6 °F,35.1 °F
3994,1/13/90,21.2 °F,27.1 °F,32.0 °F
3995,1/14/90,31.1 °F,37.7 °F,45.0 °F
3996,1/15/90,37.0 °F,44.9 °F,55.0 °F
3997,1/16/90,45.0 °F,47.7 °F,52.0 °F
3998,1/17/90,53.1 °F,54.9 °F,57.0 °F
3999,1/18/90,35.1 °F,38.2 °F,48.9 °F
4000,1/19/90,15.3 °F,34.1 °F,37.9 °F
4001,1/20/90,35.1 °F,36.2 °F,37.0 °F
4002,1/21/90,30.2 °F,33.7 °F,37.9 °F
4003,1/22/90,35.1 °F,39.2 °F,46.0 °F
4004,1/23/90,35.1 °F,40.2 °F,46.9 °F
4005,1/24/90,39.0 °F,44.5 °F,51.1 °F
4006,1/25/90,30.2 °F,36.6 °F,42.1 °F
4007,1/26/90,23.2 °F,29.1 °F,36.0 °F
4008,1/27/90,36.0 °F,43.7 °F,53.1 °F
4009,1/28/90,29.1 °F,35.2 °F,42.1 °F
4010,1/29/90,33.1 °F,35.9 °F,39.0 °F
4011,1/30/90,33.1 °F,38.7 °F,45.0 °F
4012,1/31/90,23.2 °F,34.5 °F,44.1 °F
4013,2/1/90,36.0 °F,44.5 °F,48.9 °F
4014,2/2/90,29.1 °F,30.6 °F,34.0 °F
4015,2/3/90,30.2 °F,31.8 °F,33.1 °F
4016,2/4/90,30.2 °F,31.7 °F,34.0 °F
4017,2/5/90,31.1 °F,38.1 °F,51.1 °F
4018,2/6/90,36.0 °F,39.1 °F,46.9 °F
4019,2/7/90,35.1 °F,38.1 °F,42.1 °F
4020,2/8/90,39.0 °F,47.1 °F,60.1 °F
4021,2/9/90,39.9 °F,47.5 °F,57.9 °F
4022,2/10/90,37.9 °F,39.6 °F,46.9 °F
4023,2/11/90,30.2 °F,37.4 °F,37.9 °F
4024,2/12/90,37.0 °F,37.9 °F,37.9 °F
4025,2/13/90,33.1 °F,37.1 °F,39.9 °F
4026,2/14/90,27.1 °F,29.2 °F,32.0 °F
4027,2/15/90,28.2 °F,30.8 °F,33.1 °F
4028,2/16/90,27.1 °F,32.8 °F,36.0 °F
4029,2/17/90,19.2 °F,25.3 °F,30.2 °F
4030,2/18/90,28.2 °F,34.3 °F,44.1 °F
4031,2/19/90,26.2 °F,32.0 °F,41.0 °F
4032,2/20/90,21.2 °F,28.9 °F,35.1 °F
4033,2/21/90,25.2 °F,39.0 °F,46.9 °F
4034,2/22/90,35.1 °F,39.6 °F,46.0 °F
4035,2/23/90,31.1 °F,34.8 °F,37.0 °F
4036,2/24/90,19.2 °F,25.7 °F,36.0 °F
4037,2/25/90,8.2 °F,14.9 °F,19.2 °F
4038,2/26/90,18.1 °F,22.8 °F,33.1 °F
4039,2/27/90,31.1 °F,35.9 °F,41.0 °F
4040,2/28/90,23.2 °F,31.1 °F,39.9 °F
4041,3/1/90,28.2 °F,34.1 °F,41.0 °F
4042,3/2/90,36.0 °F,42.6 °F,51.1 °F
4043,3/3/90,30.2 °F,34.9 °F,46.0 °F
4044,3/4/90,29.1 °F,33.5 °F,39.0 °F
4045,3/5/90,33.1 °F,34.7 °F,37.0 °F
4046,3/6/90,27.1 °F,30.0 °F,32.0 °F
4047,3/7/90,21.2 °F,29.3 °F,36.0 °F
4048,3/8/90,35.1 °F,37.5 °F,44.1 °F
4049,3/9/90,43.0 °F,47.1 °F,55.0 °F
4050,3/10/90,42.1 °F,47.8 °F,60.1 °F
4051,3/11/90,39.0 °F,57.5 °F,73.0 °F
4052,3/12/90,60.1 °F,70.1 °F,77.0 °F
4053,3/13/90,53.1 °F,64.6 °F,75.9 °F
4054,3/14/90,50.0 °F,62.3 °F,69.1 °F
4055,3/15/90,50.0 °F,60.1 °F,68.0 °F
4056,3/16/90,46.9 °F,53.9 °F,61.0 °F
4057,3/17/90,39.9 °F,44.8 °F,61.0 °F
4058,3/18/90,39.9 °F,40.9 °F,41.0 °F
4060,3/20/90,42.1 °F,44.0 °F,46.0 °F
4061,12/21/90,41.0 °F,43.2 °F,48.0 °F
4062,12/22/90,11.1 °F,22.9 °F,44.1 °F
4063,12/23/90,8.2 °F,10.7 °F,14.2 °F
4064,12/24/90,6.3 °F,11.2 °F,16.2 °F
4065,12/25/90,13.1 °F,20.2 °F,28.2 °F
4066,12/26/90,-0.8 °F,7.7 °F,16.2 °F
4067,12/27/90,11.1 °F,19.6 °F,24.3 °F
4068,12/28/90,23.2 °F,29.2 °F,33.1 °F
4069,12/29/90,34.0 °F,38.8 °F,44.1 °F
4070,12/30/90,12.2 °F,19.8 °F,36.0 °F
4071,12/31/90,6.3 °F,10.9 °F,16.2 °F
4072,1/1/91,14.2 °F,21.8 °F,31.1 °F
4073,1/2/91,20.1 °F,25.4 °F,29.1 °F
4074,1/3/91,4.1 °F,12.2 °F,19.2 °F
4075,1/4/91,11.1 °F,17.7 °F,24.3 °F
4076,1/5/91,20.1 °F,26.9 °F,31.1 °F
4077,1/6/91,20.1 °F,25.9 °F,30.2 °F
4078,1/7/91,26.2 °F,28.2 °F,31.1 °F
4079,1/8/91,26.2 °F,28.5 °F,31.1 °F
4080,1/9/91,29.1 °F,29.4 °F,30.2 °F
4081,1/10/91,27.1 °F,29.4 °F,30.2 °F
4082,1/11/91,29.1 °F,31.4 °F,32.0 °F
4083,1/12/91,27.1 °F,29.4 °F,31.1 °F
4084,1/13/91,21.2 °F,27.0 °F,30.2 °F
4085,1/14/91,30.2 °F,34.8 °F,39.0 °F
4086,1/15/91,31.1 °F,33.6 °F,37.0 °F
4087,1/16/91,34.0 °F,35.4 °F,36.0 °F
4088,1/17/91,25.2 °F,29.3 °F,34.0 °F
4089,1/18/91,19.2 °F,26.1 °F,31.1 °F
4090,1/19/91,31.1 °F,37.5 °F,46.0 °F
4091,1/20/91,30.2 °F,34.6 °F,41.0 °F
4092,1/21/91,14.2 °F,18.6 °F,29.1 °F
4093,1/22/91,4.1 °F,11.1 °F,17.2 °F
4094,1/23/91,19.2 °F,25.4 °F,33.1 °F
4095,1/24/91,9.1 °F,14.5 °F,18.1 °F
4096,1/25/91,5.2 °F,11.5 °F,18.1 °F
4097,1/26/91,14.2 °F,16.8 °F,22.1 °F
4098,1/27/91,17.2 °F,23.5 °F,31.1 °F
4099,1/28/91,20.1 °F,29.4 °F,36.0 °F
4100,1/29/91,27.1 °F,29.7 °F,33.1 °F
4101,1/30/91,14.2 °F,21.1 °F,26.2 °F
4102,1/31/91,13.1 °F,17.9 °F,24.3 °F
4103,2/1/91,20.1 °F,29.8 °F,39.0 °F
4104,2/2/91,35.1 °F,40.9 °F,46.9 °F
4105,2/3/91,37.9 °F,44.3 °F,53.1 °F
4106,2/4/91,43.0 °F,46.4 °F,48.9 °F
4107,2/5/91,33.1 °F,38.7 °F,45.0 °F
4108,2/6/91,34.0 °F,35.1 °F,37.0 °F
4109,2/7/91,33.1 °F,35.0 °F,37.0 °F
4110,2/8/91,30.2 °F,35.6 °F,39.9 °F
4111,2/9/91,34.0 °F,37.1 °F,39.9 °F
4112,2/10/91,31.1 °F,34.2 °F,37.0 °F
4113,2/11/91,21.2 °F,26.0 °F,31.1 °F
4114,2/12/91,21.2 °F,28.0 °F,35.1 °F
4115,2/13/91,33.1 °F,34.6 °F,36.0 °F
4116,2/14/91,24.3 °F,28.0 °F,35.1 °F
4117,2/15/91,8.2 °F,12.7 °F,24.3 °F
4118,2/16/91,6.3 °F,15.8 °F,27.1 °F
4119,2/17/91,28.2 °F,33.9 °F,39.0 °F
4120,2/18/91,34.0 °F,34.8 °F,36.0 °F
4121,2/19/91,35.1 °F,36.2 °F,37.0 °F
4122,2/20/91,32.0 °F,37.5 °F,46.0 °F
4123,2/21/91,41.0 °F,48.1 °F,57.0 °F
4124,2/22/91,33.1 °F,40.1 °F,54.0 °F
4125,2/23/91,26.2 °F,29.9 °F,33.1 °F
4126,2/24/91,31.1 °F,33.3 °F,36.0 °F
4127,2/25/91,15.3 °F,23.6 °F,32.0 °F
4128,2/26/91,18.1 °F,23.5 °F,27.1 °F
4129,2/27/91,22.1 °F,25.8 °F,31.1 °F
4130,2/28/91,31.1 °F,34.8 °F,39.0 °F
4131,3/1/91,36.0 °F,45.7 °F,51.1 °F
4132,3/2/91,30.2 °F,36.1 °F,46.9 °F
4133,3/3/91,24.3 °F,28.2 °F,30.2 °F
4134,3/4/91,27.1 °F,29.9 °F,34.0 °F
4135,3/5/91,32.0 °F,40.7 °F,52.0 °F
4136,3/6/91,35.1 °F,42.9 °F,52.0 °F
4137,3/7/91,25.2 °F,29.7 °F,34.0 °F
4138,3/8/91,28.2 °F,34.6 °F,45.0 °F
4139,3/9/91,32.0 °F,35.6 °F,45.0 °F
4140,3/10/91,29.1 °F,34.4 °F,37.9 °F
4141,3/11/91,34.0 °F,37.4 °F,42.1 °F
4142,3/12/91,31.1 °F,33.3 °F,37.9 °F
4143,3/13/91,30.2 °F,33.3 °F,36.0 °F
4144,3/14/91,33.1 °F,34.8 °F,36.0 °F
4145,3/15/91,32.0 °F,36.0 °F,39.0 °F
4146,3/16/91,33.1 °F,38.2 °F,42.1 °F
4147,3/17/91,36.0 °F,37.5 °F,39.9 °F
4148,3/18/91,37.0 °F,40.4 °F,46.9 °F
4149,3/19/91,37.0 °F,46.3 °F,55.9 °F
4150,3/20/91,39.9 °F,47.3 °F,54.0 °F
4151,12/21/91,30.2 °F,33.7 °F,37.9 °F
4152,12/22/91,28.2 °F,31.7 °F,34.0 °F
4153,12/23/91,33.1 °F,35.3 °F,37.0 °F
4154,12/24/91,26.2 °F,34.3 °F,42.1 °F
4155,12/25/91,29.1 °F,34.2 °F,37.9 °F
4156,12/26/91,33.1 °F,38.0 °F,45.0 °F
4157,12/27/91,34.0 °F,36.4 °F,41.0 °F
4158,12/28/91,34.0 °F,35.1 °F,36.0 °F
4159,12/29/91,34.0 °F,34.6 °F,36.0 °F
4160,12/30/91,33.1 °F,34.0 °F,35.1 °F
4161,12/31/91,32.0 °F,32.8 °F,34.0 °F
4162,1/1/92,31.1 °F,32.7 °F,34.0 °F
4163,1/2/92,34.0 °F,37.2 °F,42.1 °F
4164,1/3/92,37.0 °F,38.7 °F,42.1 °F
4165,1/4/92,36.0 °F,37.9 °F,41.0 °F
4166,1/5/92,35.1 °F,36.0 °F,37.0 °F
4167,1/6/92,36.0 °F,36.7 °F,37.9 °F
4168,1/7/92,34.0 °F,35.2 °F,36.0 °F
4169,1/8/92,35.1 °F,36.9 °F,39.0 °F
4170,1/9/92,37.0 °F,39.7 °F,43.0 °F
4171,1/10/92,29.1 °F,33.7 °F,37.9 °F
4172,1/11/92,32.0 °F,37.8 °F,46.0 °F
4173,1/12/92,36.0 °F,39.5 °F,45.0 °F
4174,1/13/92,34.0 °F,37.7 °F,41.0 °F
4175,1/14/92,22.1 °F,26.6 °F,34.0 °F
4176,1/15/92,11.1 °F,20.6 °F,26.2 °F
4177,1/16/92,-2.7 °F,9.4 °F,20.1 °F
4178,1/17/92,22.1 °F,26.2 °F,33.1 °F
4179,1/18/92,6.3 °F,12.5 °F,23.2 °F
4180,1/19/92,3.2 °F,11.4 °F,25.2 °F
4181,1/20/92,20.1 °F,25.4 °F,32.0 °F
4182,1/21/92,26.2 °F,34.1 °F,37.9 °F
4183,1/22/92,33.1 °F,37.9 °F,43.0 °F
4184,1/23/92,28.2 °F,35.0 °F,39.0 °F
4185,1/24/92,17.2 °F,22.1 °F,28.2 °F
4186,1/25/92,23.2 °F,27.1 °F,30.2 °F
4187,1/26/92,19.2 °F,26.7 °F,31.1 °F
4188,1/27/92,29.1 °F,31.4 °F,34.0 °F
4189,1/28/92,30.2 °F,32.3 °F,34.0 °F
4190,1/29/92,27.1 °F,31.5 °F,33.1 °F
4191,1/30/92,32.0 °F,34.8 °F,39.0 °F
4192,1/31/92,34.0 °F,35.8 °F,39.0 °F
4193,2/1/92,29.1 °F,31.7 °F,33.1 °F
4194,2/2/92,30.2 °F,37.4 °F,46.9 °F
4195,2/3/92,36.0 °F,45.0 °F,55.9 °F
4196,2/4/92,35.1 °F,40.1 °F,51.1 °F
4197,2/5/92,31.1 °F,35.1 °F,41.0 °F
4198,2/6/92,33.1 °F,36.6 °F,41.0 °F
4199,2/7/92,29.1 °F,32.8 °F,37.9 °F
4200,2/8/92,19.2 °F,22.9 °F,28.2 °F
4201,2/9/92,15.3 °F,21.4 °F,26.2 °F
4202,2/10/92,26.2 °F,32.2 °F,37.0 °F
4203,2/11/92,25.2 °F,31.2 °F,35.1 °F
4204,2/12/92,22.1 °F,25.6 °F,29.1 °F
4205,2/13/92,28.2 °F,30.8 °F,33.1 °F
4206,2/14/92,33.1 °F,33.5 °F,34.0 °F
4207,2/15/92,32.0 °F,34.8 °F,37.9 °F
4208,2/16/92,34.0 °F,35.5 °F,37.0 °F
4209,2/17/92,35.1 °F,36.1 °F,37.9 °F
4210,2/18/92,34.0 °F,35.5 °F,37.9 °F
4211,2/19/92,33.1 °F,38.6 °F,46.9 °F
4212,2/20/92,33.1 °F,36.4 °F,46.0 °F
4213,2/21/92,34.0 °F,38.0 °F,48.0 °F
4214,2/22/92,34.0 °F,36.9 °F,39.9 °F
4215,2/23/92,35.1 °F,36.6 °F,37.9 °F
4216,2/24/92,34.0 °F,35.8 °F,37.9 °F
4217,2/25/92,34.0 °F,35.1 °F,36.0 °F
4218,2/26/92,30.2 °F,35.3 °F,41.0 °F
4219,2/27/92,35.1 °F,40.4 °F,46.0 °F
4220,2/28/92,34.0 °F,41.5 °F,48.0 °F
4221,2/29/92,27.1 °F,31.5 °F,37.0 °F
4222,3/1/92,37.0 °F,49.9 °F,66.0 °F
4223,3/2/92,36.0 °F,44.8 °F,64.9 °F
4224,3/3/92,35.1 °F,36.5 °F,37.9 °F
4225,3/4/92,37.0 °F,40.1 °F,45.0 °F
4226,3/5/92,42.1 °F,46.3 °F,50.0 °F
4227,3/6/92,43.0 °F,46.9 °F,55.9 °F
4228,3/7/92,39.0 °F,41.7 °F,48.9 °F
4229,3/8/92,39.0 °F,52.4 °F,61.0 °F
4230,3/9/92,37.0 °F,53.3 °F,61.0 °F
4231,3/10/92,22.1 °F,26.1 °F,36.0 °F
4232,3/11/92,17.2 °F,22.1 °F,27.1 °F
4233,3/12/92,22.1 °F,25.0 °F,27.1 °F
4234,3/13/92,22.1 °F,27.9 °F,33.1 °F
4235,3/14/92,28.2 °F,30.6 °F,36.0 °F
4236,3/15/92,29.1 °F,30.3 °F,31.1 °F
4237,3/16/92,27.1 °F,35.7 °F,46.0 °F
4238,3/17/92,36.0 °F,41.0 °F,46.0 °F
4239,3/18/92,33.1 °F,34.8 °F,36.0 °F
4240,3/19/92,33.1 °F,35.3 °F,37.0 °F
4241,3/20/92,33.1 °F,35.9 °F,39.0 °F
4242,12/21/92,20.8 °F,27.4 °F,34.0 °F
4243,12/22/92,28.9 °F,33.4 °F,39.9 °F
4244,12/23/92,23.9 °F,31.7 °F,36.0 °F
4245,12/24/92,5.0 °F,12.4 °F,21.9 °F
4246,12/25/92,19.9 °F,23.1 °F,29.8 °F
4247,12/26/92,10.9 °F,16.9 °F,21.9 °F
4248,12/27/92,19.9 °F,29.8 °F,38.8 °F
4249,12/28/92,36.0 °F,37.9 °F,41.0 °F
4250,12/29/92,36.0 °F,41.2 °F,45.9 °F
4251,12/30/92,36.9 °F,39.2 °F,43.9 °F
4252,12/31/92,21.9 °F,31.9 °F,52.0 °F
4253,1/1/93,9.9 °F,16.0 °F,20.8 °F
4254,1/2/93,18.9 °F,23.8 °F,29.8 °F
4255,1/3/93,30.9 °F,39.6 °F,45.9 °F
4256,1/4/93,36.0 °F,41.9 °F,48.9 °F
4257,1/5/93,29.8 °F,31.5 °F,36.0 °F
4258,1/6/93,20.8 °F,24.9 °F,29.8 °F
4259,1/7/93,21.9 °F,25.5 °F,27.9 °F
4260,1/8/93,25.0 °F,27.1 °F,28.9 °F
4261,1/9/93,27.0 °F,27.7 °F,28.9 °F
4262,1/10/93,23.9 °F,26.0 °F,27.9 °F
4263,1/11/93,25.9 °F,27.2 °F,28.9 °F
4264,1/12/93,27.9 °F,30.7 °F,32.9 °F
4265,1/13/93,28.9 °F,31.3 °F,34.0 °F
4266,1/14/93,23.9 °F,26.1 °F,27.9 °F
4267,1/15/93,23.0 °F,24.2 °F,25.9 °F
4268,1/16/93,21.9 °F,26.1 °F,30.9 °F
4269,1/17/93,18.0 °F,23.5 °F,32.9 °F
4270,1/18/93,16.0 °F,21.1 °F,27.9 °F
4271,1/19/93,18.0 °F,24.9 °F,29.8 °F
4272,1/20/93,25.0 °F,28.9 °F,34.0 °F
4273,1/21/93,32.9 °F,37.0 °F,39.9 °F
4274,1/22/93,32.9 °F,35.7 °F,38.8 °F
4275,1/23/93,32.9 °F,40.1 °F,46.9 °F
4276,1/24/93,29.8 °F,33.2 °F,39.9 °F
4277,1/25/93,18.9 °F,23.9 °F,27.9 °F
4278,1/26/93,23.9 °F,31.5 °F,41.9 °F
4279,1/27/93,30.9 °F,33.9 °F,39.9 °F
4280,1/28/93,30.9 °F,34.9 °F,38.8 °F
4281,1/29/93,10.9 °F,21.9 °F,34.9 °F
4282,1/30/93,19.9 °F,27.2 °F,37.9 °F
4283,1/31/93,32.9 °F,38.9 °F,46.9 °F
4284,2/1/93,27.9 °F,32.9 °F,43.9 °F
4285,2/2/93,23.9 °F,29.7 °F,37.9 °F
4286,2/3/93,30.9 °F,36.9 °F,45.9 °F
4287,2/4/93,32.9 °F,35.8 °F,38.8 °F
4288,2/5/93,34.0 °F,40.0 °F,48.9 °F
4289,2/6/93,28.9 °F,30.9 °F,34.0 °F
4290,2/7/93,28.9 °F,33.7 °F,37.9 °F
4291,2/8/93,28.9 °F,32.0 °F,36.0 °F
4292,2/9/93,29.8 °F,33.6 °F,39.9 °F
4293,2/10/93,34.0 °F,36.4 °F,41.0 °F
4294,2/11/93,30.9 °F,32.7 °F,34.9 °F
4295,2/12/93,27.9 °F,29.8 °F,30.9 °F
4296,2/13/93,27.0 °F,30.8 °F,32.9 °F
4297,2/14/93,27.0 °F,29.2 °F,32.0 °F
4298,2/15/93,20.8 °F,25.4 °F,27.9 °F
4299,2/16/93,27.0 °F,28.4 °F,29.8 °F
4300,2/17/93,11.8 °F,17.7 °F,28.9 °F
4301,2/18/93,1.9 °F,9.9 °F,16.9 °F
4302,2/19/93,10.9 °F,17.5 °F,25.0 °F
4303,2/20/93,23.9 °F,27.5 °F,30.9 °F
4304,2/21/93,27.9 °F,30.5 °F,32.0 °F
4305,2/22/93,18.9 °F,23.9 °F,29.8 °F
4306,2/23/93,16.9 °F,19.8 °F,23.0 °F
4307,2/24/93,0.0 °F,9.8 °F,16.9 °F
4308,2/25/93,10.9 °F,16.6 °F,19.9 °F
4309,2/26/93,19.9 °F,24.3 °F,27.9 °F
4310,2/27/93,20.8 °F,26.0 °F,29.8 °F
4311,2/28/93,18.0 °F,26.6 °F,32.9 °F
4312,3/1/93,27.9 °F,36.3 °F,45.9 °F
4313,3/2/93,32.0 °F,35.6 °F,41.0 °F
4314,3/3/93,32.9 °F,35.3 °F,36.9 °F
4315,3/4/93,32.9 °F,34.4 °F,36.9 °F
4316,3/5/93,32.9 °F,35.5 °F,38.8 °F
4317,3/6/93,30.9 °F,39.6 °F,46.9 °F
4318,3/7/93,25.0 °F,36.3 °F,43.9 °F
4319,3/8/93,36.9 °F,39.5 °F,41.9 °F
4320,3/9/93,34.0 °F,36.9 °F,39.9 °F
4321,3/10/93,34.0 °F,36.3 °F,37.9 °F
4322,3/11/93,28.9 °F,31.0 °F,34.0 °F
4323,3/12/93,20.8 °F,26.2 °F,28.9 °F
4324,3/13/93,19.9 °F,22.7 °F,27.9 °F
4325,3/14/93,9.9 °F,16.4 °F,21.9 °F
4326,3/15/93,19.9 °F,29.5 °F,46.9 °F
4327,3/16/93,36.9 °F,40.3 °F,46.9 °F
4328,3/17/93,18.0 °F,24.2 °F,41.0 °F
4329,3/18/93,19.9 °F,24.9 °F,32.0 °F
4330,3/19/93,27.0 °F,29.5 °F,32.9 °F
4331,3/20/93,30.9 °F,34.5 °F,36.9 °F
4332,12/21/93,27.9 °F,29.3 °F,34.0 °F
4333,12/22/93,20.8 °F,28.3 °F,30.9 °F
4334,12/23/93,23.9 °F,26.0 °F,28.9 °F
4335,12/24/93,16.9 °F,18.4 °F,23.0 °F
4336,12/25/93,14.0 °F,16.0 °F,18.0 °F
4337,12/26/93,9.0 °F,11.6 °F,12.9 °F
4338,12/27/93,14.0 °F,15.4 °F,16.9 °F
4339,12/28/93,9.0 °F,16.5 °F,20.8 °F
4340,12/29/93,16.9 °F,20.3 °F,23.9 °F
4341,12/30/93,7.0 °F,13.3 °F,18.9 °F
4342,12/31/93,19.9 °F,29.8 °F,36.0 °F
4343,1/1/94,34.0 °F,37.5 °F,41.9 °F
4344,1/2/94,29.8 °F,31.2 °F,34.0 °F
4345,1/3/94,27.9 °F,30.1 °F,30.9 °F
4346,1/4/94,27.0 °F,29.4 °F,30.9 °F
4347,1/5/94,14.9 °F,21.3 °F,27.0 °F
4348,1/6/94,23.9 °F,29.6 °F,32.9 °F
4349,1/7/94,3.9 °F,19.2 °F,29.8 °F
4350,1/8/94,-3.1 °F,2.6 °F,9.9 °F
4351,1/9/94,5.9 °F,13.9 °F,23.9 °F
4352,1/10/94,19.9 °F,26.4 °F,29.8 °F
4353,1/11/94,28.9 °F,32.7 °F,34.9 °F
4354,1/12/94,28.9 °F,31.8 °F,34.9 °F
4355,1/13/94,18.0 °F,24.3 °F,32.0 °F
4356,1/14/94,-4.0 °F,2.9 °F,16.0 °F
4357,1/15/94,-14.1 °F,-7.1 °F,-3.1 °F
4358,1/16/94,-10.1 °F,-1.3 °F,7.9 °F
4359,1/17/94,0.0 °F,4.9 °F,9.9 °F
4360,1/18/94,-18.0 °F,-11.1 °F,-1.1 °F
4361,1/19/94,-14.1 °F,-7.3 °F,2.8 °F
4362,1/20/94,0.9 °F,6.6 °F,14.9 °F
4363,1/21/94,5.9 °F,12.9 °F,23.0 °F
4364,1/22/94,19.9 °F,25.8 °F,32.9 °F
4365,1/23/94,27.0 °F,35.1 °F,41.0 °F
4366,1/24/94,32.0 °F,34.8 °F,36.9 °F
4367,1/25/94,30.9 °F,33.1 °F,34.0 °F
4368,1/26/94,23.0 °F,25.7 °F,30.9 °F
4369,1/27/94,23.0 °F,27.8 °F,32.0 °F
4370,1/28/94,25.9 °F,30.9 °F,34.0 °F
4371,1/29/94,23.9 °F,25.7 °F,27.9 °F
4372,1/30/94,19.9 °F,22.1 °F,25.9 °F
4373,1/31/94,7.9 °F,13.3 °F,19.9 °F
4374,2/1/94,-2.0 °F,5.5 °F,12.9 °F
4375,2/2/94,10.9 °F,20.9 °F,25.9 °F
4376,2/3/94,5.0 °F,15.5 °F,25.0 °F
4377,2/4/94,16.9 °F,19.3 °F,21.9 °F
4378,2/5/94,16.0 °F,21.9 °F,28.9 °F
4379,2/6/94,20.8 °F,29.3 °F,34.9 °F
